id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,maid_room,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,networked,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet
7635685,Mohammed Bin Rashid City,25.145146,55.285212,399950,421,950.0,0,1,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
7635707,Dubai Creek Harbour (The Lagoons),25.201227,55.349109999999996,1245888,978,1273.91,2,2,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7635846,Jumeirah Beach Residence,25.079895,55.134126,2547000,1401,1817.99,2,3,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7636021,Dubai Marina,25.074167000000003,55.137779,1400000,1334,1049.48,2,2,High,False,True,True,False,True,True,True,True,False,True,True,False,False,True,True,False,False,False,False,True,True,True,True,True,False,True,True,False
7636105,Jumeirah Village Circle,25.046295999999998,55.200782999999994,414000,450,920.0,0,1,High,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False
7636113,Jumeirah Village Circle,25.046295999999998,55.200782999999994,935000,1350,692.59,2,3,High,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True
7636123,Jumeirah Village Circle,25.056225,55.20458000000001,1286000,1500,857.33,3,4,High,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,True,True
7636148,Jumeirah Village Circle,25.056225,55.20458000000001,940000,1100,854.55,2,3,High,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False,True
7636160,Jumeirah Village Circle,25.051513,55.207733,1398000,1600,873.75,3,4,High,True,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False,True
7636167,Jumeirah Village Circle,25.051513,55.207733,625000,750,833.33,1,2,High,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False,True
7636176,Business Bay,25.188064999999998,55.283141,679000,410,1656.1,1,1,Medium,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
7636253,Bluewaters,25.079276,55.12067,2930000,1512,1937.83,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7636368,Palm Jumeirah,25.10355,55.168509,35000000,7346,4764.5,4,5,Low,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7636524,Jumeirah Lake Towers,25.080143,55.152381000000005,425000,532,798.87,0,1,Low,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7636739,Jumeirah Village Circle,25.04866,55.20955,620000,800,775.0,1,2,High,True,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,False,True,False,True,False,True
7636743,Jumeirah Village Circle,25.04866,55.20955,1175000,1600,734.38,3,4,High,True,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,True,False,True,False,True
7636746,Jumeirah Village Circle,25.04866,55.20955,759000,900,843.33,2,3,High,True,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,False,True,False,True,False,True
7636787,Palm Jumeirah,25.111943,55.144174,2585000,2055,1257.91,2,1,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
7636826,Dubai Hills Estate,25.107984,55.244923,1325000,1264,1048.26,2,2,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7637248,Dubai Silicon Oasis,25.119491,55.39684499999999,510000,936,544.87,2,3,Low,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7637415,Jumeirah Village Circle,25.060106,55.209391000000004,1220000,1203,1014.13,2,3,Medium,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7637571,Motor City,25.046706,55.246714000000004,850000,1442,589.46,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7637659,The Hills,25.078353,55.158801000000004,1250000,828,1509.66,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7637756,Downtown Dubai,25.198316000000002,55.270757999999994,3000000,1841,1629.55,3,5,Medium,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7637926,Downtown Dubai,25.190267000000002,55.273056000000004,1390000,717,1938.63,1,1,Medium,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7638026,Dubai Marina,25.075017000000003,55.137997,2200000,1788,1230.43,3,4,Low,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7638031,Jumeirah Village Circle,25.046383,55.200762,656000,727,902.34,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7638162,Dubai Marina,25.087251000000002,55.145573999999996,2990000,1746,1712.49,3,4,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7638333,Motor City,25.045763,55.242224,1000000,1880,531.91,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7638368,Jumeirah Village Circle,25.046295999999998,55.200697,443000,423,1047.28,0,1,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7638733,Dubai Creek Harbour (The Lagoons),25.207227,55.344741000000006,2600000,1480,1756.76,3,4,High,False,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
7638744,Jumeirah Beach Residence,25.082647,55.135003000000005,2110000,766,2754.57,1,2,Medium,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
7638752,Jumeirah Beach Residence,25.082647,55.135003000000005,1880000,807,2329.62,1,2,Medium,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
7638824,The Views,25.090953,55.16954200000001,1600000,1477,1083.28,2,2,Medium,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
7638912,Downtown Dubai,25.191719,55.270677,2300000,1350,1703.7,2,2,Medium,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7639153,Business Bay,25.186023000000002,55.291718,1123000,940,1194.68,1,1,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7639194,DIFC,25.212018,55.278772,5700000,4042,1410.19,4,5,Medium,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False
7639277,Motor City,25.046409,55.246264000000004,600000,1000,600.0,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7639334,Dubai Marina,25.085304999999998,55.149287,1650000,1861,886.62,2,2,Medium,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False
7639343,Dubai Marina,25.080444,55.144318000000005,1095000,1225,893.88,2,2,High,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
7639430,Jumeirah Lake Towers,25.065886,55.138245999999995,950000,1389,683.95,1,2,Low,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
7639500,Greens,25.090455,55.174096,1120000,1305,858.24,2,2,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,False
7640704,Greens,25.096545000000003,55.168783999999995,1300000,761,1708.28,1,1,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False
7640733,The Views,25.092075,55.16822,2250000,2233,1007.61,3,4,Medium,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False
7640847,DIFC,25.207532999999998,55.277978000000004,1200000,877,1368.3,1,2,Medium,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7640911,Dubai Hills Estate,25.109367000000002,55.247980000000005,1350000,1361,991.92,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7640918,Dubai Sports City,25.037236,55.205980000000004,615000,822,748.18,1,2,Medium,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7641274,Downtown Dubai,25.191719,55.270677,1900000,1538,1235.37,2,3,Medium,False,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7641311,Palm Jumeirah,25.111432999999998,55.136798,1695000,1338,1266.82,1,2,Medium,False,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7641325,Dubai Marina,25.088606,55.148208,500000,761,657.03,1,2,Low,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7641372,Dubai Marina,25.074307,55.132693999999994,1200000,895,1340.78,1,2,Medium,False,True,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
7641522,Dubai Marina,25.06873,55.128758,1650000,1109,1487.83,2,3,Medium,False,True,True,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
7641570,Downtown Dubai,25.194547,55.282429,3799900,1580,2405.0,2,2,Low,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7641637,Downtown Dubai,25.193656,55.2727,2250000,2219,1013.97,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7641638,Downtown Dubai,25.19331,55.280919,1200000,850,1411.76,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7642004,Dubai Marina,25.086575,55.147768000000006,3990000,2352,1696.43,4,4,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7642151,Dubai Hills Estate,25.109367000000002,55.247980000000005,1895000,1968,962.91,3,4,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
7642329,Dubai Marina,25.081634,55.141261,950000,936,1014.96,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7642583,Mohammed Bin Rashid City,25.171460999999997,55.2758,1288888,742,1737.05,1,2,Low,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7642676,Mohammed Bin Rashid City,25.171460999999997,55.2758,1288888,742,1737.05,1,2,Low,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7642677,Mohammed Bin Rashid City,25.171460999999997,55.2758,1288888,742,1737.05,1,2,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7642721,Old Town,25.193542,55.277060999999996,4900000,2678,1829.72,3,5,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7642767,Palm Jumeirah,25.126233,55.154509999999995,5045846,1740,2899.91,2,2,Medium,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7642992,Downtown Dubai,25.200879,55.276331000000006,1780000,822,2165.45,1,2,Medium,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
7643048,Al Furjan,25.026191,55.156948,350000,378,925.93,0,1,Medium,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7643101,Dubai Hills Estate,25.109367000000002,55.247980000000005,2100000,1969,1066.53,3,3,Medium,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7643186,Dubai Sports City,25.037236,55.205980000000004,615000,822,748.18,1,2,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7643206,Dubai Marina,25.077213,55.136939,2395000,1875,1277.33,3,3,Medium,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7643468,Dubai Marina,25.081576000000002,55.146947999999995,654000,624,1048.08,1,1,Low,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7643479,Dubai Marina,25.088431,55.146758999999996,1599999,1180,1355.93,2,2,Medium,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False
7643516,Business Bay,25.187662,55.28406,600000,530,1132.08,0,1,High,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True
7643552,Dubai Marina,25.087251000000002,55.145573999999996,3000000,1746,1718.21,3,4,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7643739,DIFC,25.211032,55.28205,1250000,942,1326.96,1,2,Medium,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
7643954,Palm Jumeirah,25.111902,55.138103,624888,321,1946.69,0,1,High,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
7643965,Dubai Festival City,25.218977,55.367945,1950000,2256,864.36,3,4,Medium,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
7644028,Palm Jumeirah,25.132020999999998,55.151405000000004,2702000,1034,2613.15,1,2,Medium,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7644036,Jumeirah Beach Residence,25.07359,55.126352000000004,4610000,1789,2576.86,2,3,Medium,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False
7644074,Jumeirah Beach Residence,25.07359,55.126352000000004,1980000,705,2808.51,1,2,Medium,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7644247,Jumeirah Beach Residence,25.07359,55.126352000000004,5800000,2590,2239.38,4,5,Medium,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7644272,Jumeirah Beach Residence,25.07359,55.126352000000004,3650000,1967,1855.62,2,3,Medium,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7644303,The Views,25.093319,55.168887,1300000,1343,967.98,2,2,High,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,False,True,True,False
7644401,Jumeirah Beach Residence,25.079453,55.136014,1600000,1731,924.32,2,3,Medium,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
7644431,Jumeirah Beach Residence,25.07359,55.126352000000004,2140000,766,2793.73,1,2,Medium,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False
7644559,Palm Jumeirah,25.110559,55.137575,3300000,2250,1466.67,3,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7644656,Downtown Dubai,25.193806,55.284974,1550000,1040,1490.38,1,2,Medium,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7644798,Downtown Dubai,25.197316,55.274195999999996,2250000,1378,1632.8,1,2,High,False,True,False,False,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True
7644803,Old Town,25.192054000000002,55.27969,888888,810,1097.39,1,1,Medium,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False
7644975,Al Furjan,25.027786,55.15669499999999,399000,380,1050.0,0,1,High,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False
7645085,The Views,25.090660999999997,55.171744,815000,857,950.99,1,1,Medium,False,True,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7645208,Jumeirah Beach Residence,25.083858,55.138714,5750000,2574,2233.88,3,4,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
7645227,Downtown Dubai,25.186457,55.277512,1175000,1088,1079.96,1,2,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
7645356,Dubai Marina,25.087751,55.147627,1049950,1258,834.62,2,2,Medium,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
7645419,Palm Jumeirah,25.111681,55.142545999999996,1650000,1589,1038.39,2,2,Medium,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7645482,Al Kifaf,25.233787,55.294217,1359000,990,1372.73,1,2,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7645523,Downtown Dubai,25.201842000000003,55.280473,1600000,1105,1447.96,2,3,Low,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
7645764,Downtown Dubai,25.191107000000002,55.269909999999996,1650000,1725,956.52,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7645776,Dubai Marina,25.084335999999997,55.14925,2950000,2590,1139.0,4,5,Medium,True,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False
7645869,Downtown Dubai,25.186913,55.277919,1700000,1560,1089.74,2,3,Medium,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True
7645950,The Views,25.093595999999998,55.166633999999995,1500000,2528,593.35,3,3,Medium,False,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
7646005,Dubai Marina,25.072316,55.137461,595000,613,970.64,1,2,Medium,False,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
7646008,Meydan,25.158106,55.295016000000004,1075000,1703,631.24,2,2,Low,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7646029,Jumeirah Village Circle,25.057252,55.214303,695000,1474,471.51,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7646080,Jumeirah Beach Residence,25.07715,55.135515000000005,1200000,1286,933.13,2,2,Low,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7646247,Greens,25.090455,55.174096,1120000,1286,870.92,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7646319,Downtown Dubai,25.19752,55.270168000000005,950000,774,1227.39,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7646431,Mohammed Bin Rashid City,25.171460999999997,55.2758,1761627,1018,1730.48,1,1,Medium,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
7646440,Mohammed Bin Rashid City,25.176965,55.311826,828241,670,1236.18,1,2,Medium,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7646483,Mohammed Bin Rashid City,25.176965,55.311826,1439112,1129,1274.68,2,3,Medium,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7646492,Mohammed Bin Rashid City,25.176965,55.311826,1650000,1228,1343.65,2,3,Medium,False,True,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
7646588,Dubai Marina,25.079385000000002,55.141932999999995,3499000,5757,607.78,4,5,Medium,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7646832,Jumeirah Beach Residence,25.073145999999998,55.13154,1350000,1400,964.29,2,3,Medium,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
7646854,Dubai Marina,25.082518,55.146735,1999950,1875,1066.64,2,3,Medium,True,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
7646990,Al Furjan,25.027686,55.15463199999999,1225000,1700,720.59,3,4,Medium,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
7647086,Jumeirah Village Circle,25.059555,55.201659,750000,1321,567.75,2,3,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7647263,DIFC,25.206412,55.275199,3950000,2621,1507.06,3,3,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7647339,Downtown Dubai,25.194761,55.282343000000004,3700000,1518,2437.42,2,3,Medium,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False
7647353,Downtown Dubai,25.196489,55.272126,15873000,5383,2948.73,4,5,High,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False
7647454,Downtown Dubai,25.196398000000002,55.271002,1050000,860,1220.93,1,2,Medium,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7647526,Downtown Dubai,25.197020000000002,55.271023,1450000,1198,1210.35,2,3,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7647809,Jumeirah Village Circle,25.056706,55.20790699999999,603000,997,604.81,1,2,Medium,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
7648168,Jumeirah Beach Residence,25.082647,55.135003000000005,5399990,2590,2084.94,4,4,Medium,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
7648226,Jumeirah Beach Residence,25.082647,55.135003000000005,2300000,1180,1949.15,2,3,Medium,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
7649829,The Views,25.090953,55.16954200000001,1599999,1478,1082.54,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7650006,Meydan,25.17299,55.305441,1235251,853,1448.13,2,2,Medium,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7650062,Greens,25.091282999999997,55.174064,590000,758,778.36,1,1,High,False,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
7650094,Downtown Dubai,25.187093,55.278912,1599900,1450,1103.38,2,3,Medium,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7650160,Motor City,25.045243,55.247507999999996,460000,809,568.6,0,1,Medium,False,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
7650519,Jumeirah Lake Towers,25.067019000000002,55.139829000000006,700000,759,922.27,1,2,Medium,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
7650551,Jumeirah Village Circle,25.050227,55.21335,699503,852,821.01,1,2,Ultra,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True
7650555,Jumeirah Village Circle,25.050227,55.21335,1199789,1392,861.92,3,4,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
7650557,Jumeirah Village Circle,25.04866,55.20955,620502,851,729.14,1,2,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
7650561,Jumeirah Village Circle,25.04866,55.20955,759502,848,895.64,2,3,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
7650562,Jumeirah Village Circle,25.04866,55.20955,1204504,1820,661.82,3,4,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True
7650564,Jumeirah Village Circle,25.046295999999998,55.200782999999994,661300,678,975.37,1,2,Ultra,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True
7650565,Jumeirah Village Circle,25.046295999999998,55.200782999999994,954206,1312,727.29,2,3,Ultra,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
7650569,Jumeirah Village Circle,25.051528,55.212972,995786,1592,625.49,2,3,Ultra,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
7650745,Jumeirah Village Circle,25.051528,55.212972,1045734,1592,656.87,2,3,High,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True
